# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Fri Dec  8 12:11:19 UTC 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0055325 -0.44000 9.30000 1.5806676149 2.5451418266    1.518  3.211  3.5790  0.676    8  0.536  0.375    45.45    27.91    18.69    14.45    11.79  2 -3.64e-08      0.00 7.119e-01 2.825e-01 6.820e-04 7.262e-04 2.427e-03 -1.000 5.621e-03 -3.258 1.668 -0.322 -1.981 -2.927 -3.741 -4.888 -5.746 -5.933
0.0055325 -0.44000 9.30000 1.5806696415 2.5451419746    1.517  2.986  3.6011  0.989    8  0.536  0.375    24.09    15.85    10.89     8.35     6.80  3 -1.31e-08      0.00 7.119e-01 2.825e-01 6.834e-04 7.262e-04 2.428e-03 -1.000 5.623e-03 -2.696 1.436 -0.222 -1.731 -2.564 -3.252 -4.284 -5.074 -5.227
0.0055325 -0.44000 9.30000 1.5806727409 2.5451422009    1.516  2.991  3.6006  0.982    8  0.536  0.376    24.41    16.04    11.01     8.44     6.88  3 -1.34e-08      0.00 7.118e-01 2.826e-01 6.853e-04 7.262e-04 2.428e-03 -1.000 5.625e-03 -2.707 1.443 -0.224 -1.736 -2.572 -3.262 -4.296 -5.087 -5.241
0.0055325 -0.44000 9.30000 1.5806769133 2.5451425056    1.514  3.082  3.5916  0.855    8  0.536  0.378    31.59    20.18    13.71    10.55     8.60  3 -2.04e-08      0.00 7.118e-01 2.826e-01 6.878e-04 7.263e-04 2.429e-03 -1.000 5.628e-03 -2.934 1.547 -0.269 -1.845 -2.726 -3.460 -4.540 -5.359 -5.527
0.0055325 -0.44000 9.30000 1.5806820393 2.5451428800    1.512  3.233  3.5765  0.642    8  0.537  0.379    48.64    29.65    19.80    15.32    12.51  2 -4.06e-08      0.00 7.117e-01 2.827e-01 6.911e-04 7.263e-04 2.430e-03 -1.000 5.633e-03 -3.314 1.694 -0.320 -1.991 -2.951 -3.788 -4.949 -5.814 -6.005
0.0055325 -0.44000 9.30000 1.5806883574 2.5451433414    1.510  3.371  3.5627  0.449    8  0.537  0.381    71.98    42.05    27.64    21.50    17.56  2 -7.48e-08      0.00 7.116e-01 2.827e-01 6.950e-04 7.263e-04 2.431e-03 -1.000 5.638e-03 -3.658 1.788 -0.323 -2.055 -3.100 -4.076 -5.324 -6.225 -6.439
0.0055325 -0.44000 9.30000 1.5806956291 2.5451438724    1.507  3.463  3.5535  0.319    8  0.538  0.384    93.55    53.11    34.54    26.97    22.04  2 -1.12e-07      0.00 7.115e-01 2.828e-01 6.996e-04 7.263e-04 2.432e-03 -1.000 5.644e-03 -3.887 1.833 -0.284 -2.039 -3.155 -4.260 -5.578 -6.499 -6.729
0.0055325 -0.44000 9.30000 1.5807042122 2.5451444992    1.504  3.510  3.5486  0.252    8  0.539  0.386   107.27    59.99    38.80    30.35    24.81  2 -1.38e-07      0.00 7.114e-01 2.829e-01 7.049e-04 7.263e-04 2.433e-03 -1.000 5.650e-03 -4.005 1.852 -0.251 -2.010 -3.169 -4.351 -5.710 -6.641 -6.879
0.0055325 -0.44000 9.30000 1.5807138681 2.5451452043    1.500  3.530  3.5465  0.222    8  0.540  0.389   113.81    63.22    40.80    31.94    26.11  2 -1.52e-07      0.00 7.113e-01 2.830e-01 7.109e-04 7.264e-04 2.435e-03 -1.000 5.658e-03 -4.055 1.858 -0.229 -1.985 -3.167 -4.386 -5.766 -6.701 -6.942
0.0055325 -0.44000 9.30000 1.5807247162 2.5451459965    1.496  3.539  3.5455  0.208    8  0.541  0.393   117.10    64.84    41.79    32.73    26.76  2 -1.59e-07      0.00 7.112e-01 2.832e-01 7.177e-04 7.264e-04 2.437e-03 -1.000 5.667e-03 -4.078 1.862 -0.218 -1.974 -3.166 -4.402 -5.792 -6.729 -6.972
0.0055325 -0.44000 9.30000 1.5807250738 2.5451460226    1.496  3.402  3.5594  0.401    8  0.541  0.393    79.16    45.75    29.96    23.34    19.07  2 -8.81e-08      0.00 7.112e-01 2.832e-01 7.183e-04 7.264e-04 2.437e-03 -1.000 5.668e-03 -3.735 1.814 -0.308 -2.053 -3.122 -4.139 -5.409 -6.318 -6.538
0.0055325 -0.44000 9.30000 1.5807263851 2.5451461183    1.495  3.260  3.5737  0.599    8  0.541  0.394    52.88    31.94    21.26    16.47    13.45  2 -4.74e-08      0.00 7.111e-01 2.832e-01 7.206e-04 7.264e-04 2.437e-03 -1.000 5.670e-03 -3.381 1.722 -0.321 -2.008 -2.984 -3.844 -5.022 -5.894 -6.090
0.0055325 -0.44000 9.30000 1.5807286501 2.5451462837    1.494  3.037  3.5963  0.913    8  0.541  0.396    27.97    18.12    12.37     9.51     7.75  3 -1.73e-08      0.00 7.111e-01 2.833e-01 7.246e-04 7.263e-04 2.438e-03 -1.000 5.675e-03 -2.822 1.492 -0.251 -1.795 -2.653 -3.364 -4.420 -5.224 -5.385
0.0055325 -0.44000 9.30000 1.5807319880 2.5451465275    1.493  3.042  3.5958  0.905    8  0.541  0.399    28.41    18.37    12.53     9.63     7.85  3 -1.78e-08      0.00 7.110e-01 2.833e-01 7.304e-04 7.263e-04 2.439e-03 -1.000 5.682e-03 -2.835 1.500 -0.252 -1.801 -2.661 -3.375 -4.434 -5.239 -5.401
0.0055325 -0.44000 9.30000 1.5807365179 2.5451468583    1.491  3.131  3.5866  0.778    8  0.542  0.403    36.72    23.09    15.59    12.02     9.81  3 -2.69e-08      0.00 7.109e-01 2.834e-01 7.380e-04 7.262e-04 2.440e-03 -1.000 5.692e-03 -3.058 1.606 -0.286 -1.897 -2.804 -3.568 -4.674 -5.509 -5.684
0.0055325 -0.44000 9.30000 1.5807422400 2.5451472761    1.488  3.279  3.5714  0.569    8  0.542  0.408    56.17    33.71    22.37    17.36    14.17  2 -5.24e-08      0.00 7.108e-01 2.835e-01 7.474e-04 7.260e-04 2.441e-03 -1.000 5.703e-03 -3.428 1.748 -0.316 -2.015 -3.004 -3.883 -5.074 -5.953 -6.153
0.0055325 -0.44000 9.30000 1.5807490349 2.5451477723    1.485  3.414  3.5575  0.378    8  0.543  0.414    82.71    47.56    31.08    24.24    19.80  2 -9.48e-08      0.00 7.106e-01 2.837e-01 7.585e-04 7.259e-04 2.443e-03 -1.000 5.717e-03 -3.764 1.836 -0.283 -2.030 -3.113 -4.158 -5.443 -6.357 -6.579
0.0055325 -0.44000 9.30000 1.5807571411 2.5451483642    1.481  3.503  3.5481  0.249    8  0.544  0.421   107.35    59.98    38.79    30.35    24.81  2 -1.41e-07      0.00 7.104e-01 2.839e-01 7.712e-04 7.257e-04 2.445e-03 -1.000 5.732e-03 -3.988 1.878 -0.219 -1.976 -3.140 -4.330 -5.695 -6.627 -6.865
0.0055325 -0.44000 9.30000 1.5807664394 2.5451490431    1.476  3.551  3.5430  0.180    8  0.544  0.428   123.40    67.89    43.65    34.23    27.99  2 -1.74e-07      0.00 7.102e-01 2.840e-01 7.854e-04 7.256e-04 2.448e-03 -1.000 5.750e-03 -4.106 1.895 -0.162 -1.912 -3.130 -4.412 -5.827 -6.770 -7.017
0.0055325 -0.44000 9.30000 1.5807770491 2.5451498178    1.471  3.572  3.5405  0.148    8  0.545  0.436   131.68    71.91    46.12    36.19    29.60  1 -1.92e-07      0.00 7.100e-01 2.843e-01 8.008e-04 7.254e-04 2.450e-03 -1.000 5.769e-03 -4.159 1.906 -0.132 -1.879 -3.122 -4.447 -5.886 -6.834 -7.085
0.0055325 -0.44000 9.30000 1.5807888508 2.5451506796    1.466  3.583  3.5391  0.130    8  0.547  0.444   136.58    74.27    47.55    37.35    30.54  1 -2.03e-07      0.00 7.097e-01 2.845e-01 8.173e-04 7.251e-04 2.453e-03 -1.000 5.789e-03 -4.187 1.914 -0.109 -1.852 -3.111 -4.463 -5.918 -6.868 -7.122
0.0055325 -0.44000 9.30000 1.5807892084 2.5451507057    1.465  3.460  3.5519  0.303    8  0.547  0.453    96.00    54.28    35.25    27.56    22.52  2 -1.21e-07      0.00 7.096e-01 2.846e-01 8.331e-04 7.250e-04 2.454e-03 -1.000 5.806e-03 -3.881 1.878 -0.235 -1.990 -3.119 -4.246 -5.577 -6.501 -6.733
0.0055325 -0.44000 9.30000 1.5807905197 2.5451508014    1.465  3.321  3.5665  0.501    8  0.547  0.458    64.23    37.97    25.06    19.49    15.91  2  -6.6e-08      0.00 7.096e-01 2.846e-01 8.424e-04 7.250e-04 2.455e-03 -1.000 5.817e-03 -3.532 1.796 -0.299 -2.017 -3.035 -3.967 -5.189 -6.081 -6.289
0.0055325 -0.44000 9.30000 1.5807929039 2.5451509755    1.463  3.099  3.5898  0.816    8  0.547  0.466    33.83    21.47    14.54    11.21     9.14  3 -2.45e-08      0.00 7.094e-01 2.847e-01 8.586e-04 7.248e-04 2.456e-03 -1.000 5.835e-03 -2.977 1.581 -0.270 -1.863 -2.753 -3.497 -4.587 -5.411 -5.582
0.0055325 -0.44000 9.30000 1.5807963610 2.5451512279    1.461  3.104  3.5892  0.808    8  0.547  0.478    34.37    21.78    14.74    11.37     9.27  3 -2.52e-08      0.00 7.093e-01 2.849e-01 8.812e-04 7.246e-04 2.458e-03 -1.000 5.860e-03 -2.989 1.589 -0.271 -1.867 -2.760 -3.508 -4.601 -5.426 -5.598
0.0055325 -0.44000 9.30000 1.5808008909 2.5451515587    1.458  3.191  3.5800  0.683    8  0.548  0.493    44.29    27.28    18.27    14.14    11.54  2 -3.76e-08      0.00 7.091e-01 2.850e-01 9.093e-04 7.244e-04 2.460e-03 -1.000 5.891e-03 -3.207 1.694 -0.291 -1.946 -2.888 -3.694 -4.835 -5.690 -5.876
0.0055325 -0.44000 9.30000 1.5808066130 2.5451519765    1.455  3.333  3.5647  0.478    8  0.548  0.510    67.10    39.47    26.00    20.23    16.52  2 -7.12e-08      0.00 7.088e-01 2.853e-01 9.412e-04 7.242e-04 2.462e-03 -1.000 5.927e-03 -3.564 1.817 -0.284 -2.008 -3.039 -3.991 -5.224 -6.121 -6.331
0.0055325 -0.44000 9.30000 1.5808136463 2.5451524900    1.450  3.463  3.5508  0.292    8  0.549  0.527    97.91    55.22    35.82    28.02    22.90  2 -1.26e-07      0.00 7.085e-01 2.855e-01 9.748e-04 7.239e-04 2.465e-03 -1.000 5.965e-03 -3.887 1.900 -0.210 -1.966 -3.103 -4.246 -5.585 -6.512 -6.745
0.0055325 -0.44000 9.30000 1.5808218718 2.5451530906    1.445  3.549  3.5414  0.167    8  0.550  0.544   126.33    69.24    44.46    34.90    28.53  1 -1.84e-07      0.00 7.083e-01 2.857e-01 1.007e-03 7.236e-04 2.468e-03 -1.000 6.001e-03 -4.102 1.933 -0.108 -1.853 -3.087 -4.396 -5.827 -6.773 -7.023
0.0055325 -0.44000 9.30000 1.5808312893 2.5451537782    1.440  3.594  3.5362  0.099    8  0.551  0.559   144.86    78.17    49.92    39.26    32.11  1 -2.25e-07      0.00 7.080e-01 2.860e-01 1.035e-03 7.233e-04 2.470e-03 -1.000 6.033e-03 -4.215 1.950 -0.033 -1.763 -3.058 -4.465 -5.956 -6.911 -7.169
0.0055325 -0.44000 9.30000 1.5808421373 2.5451545702    1.433  3.614  3.5337  0.066    8  0.552  0.568   154.58    82.79    52.72    41.51    33.95  1 -2.49e-07      0.00 7.077e-01 2.862e-01 1.054e-03 7.231e-04 2.473e-03 -1.000 6.056e-03 -4.266 1.961 0.013 -1.708 -3.035 -4.492 -6.015 -6.973 -7.236
0.0055325 -0.44000 9.30000 1.5808541775 2.5451554493    1.426  3.625  3.5322  0.047    8  0.553  0.571   160.53    85.57    54.41    42.86    35.06  1 -2.64e-07      0.00 7.076e-01 2.864e-01 1.059e-03 7.229e-04 2.475e-03 -1.000 6.064e-03 -4.293 1.971 0.044 -1.671 -3.018 -4.504 -6.046 -7.007 -7.273
0.0055325 -0.44000 9.30000 1.5808545351 2.5451554754    1.425  3.518  3.5439  0.201    8  0.553  0.707   117.35    64.80    41.72    32.73    26.76  2 -1.68e-07      0.00 7.061e-01 2.875e-01 1.319e-03 7.213e-04 2.487e-03 -1.000 6.346e-03 -4.025 1.943 -0.117 -1.865 -3.072 -4.337 -5.743 -6.684 -6.929
0.0055325 -0.44000 9.30000 1.5808558464 2.5451555711    1.424  3.381  3.5588  0.398    8  0.553  0.711    78.60    45.40    29.70    23.18    18.93  2 -9.34e-08      0.00 7.061e-01 2.876e-01 1.326e-03 7.213e-04 2.487e-03 -1.000 6.354e-03 -3.682 1.879 -0.240 -1.984 -3.057 -4.083 -5.358 -6.269 -6.489
0.0055325 -0.44000 9.30000 1.5808581114 2.5451557365    1.422  3.160  3.5828  0.715    8  0.553  0.718    41.21    25.60    17.18    13.30    10.85  2 -3.54e-08      0.00 7.060e-01 2.876e-01 1.339e-03 7.212e-04 2.488e-03 -1.000 6.367e-03 -3.129 1.677 -0.273 -1.912 -2.838 -3.627 -4.753 -5.598 -5.780
0.0055325 -0.44000 9.30000 1.5808613300 2.5451559715    1.420  3.165  3.5822  0.706    8  0.553  0.727    41.91    25.98    17.43    13.49    11.00  2 -3.64e-08      0.00 7.059e-01 2.877e-01 1.356e-03 7.212e-04 2.488e-03 -1.000 6.386e-03 -3.142 1.687 -0.272 -1.914 -2.844 -3.637 -4.767 -5.614 -5.797
0.0055325 -0.44000 9.30000 1.5808657408 2.5451562935    1.416  3.250  3.5728  0.583    8  0.554  0.738    53.85    32.46    21.55    16.74    13.66  2 -5.35e-08      0.00 7.058e-01 2.878e-01 1.379e-03 7.211e-04 2.489e-03 -1.000 6.409e-03 -3.354 1.782 -0.272 -1.965 -2.946 -3.814 -4.997 -5.872 -6.069
0.0055325 -0.44000 9.30000 1.5808713436 2.5451567025    1.412  3.387  3.5576  0.383    8  0.555  0.752    80.80    46.51    30.39    23.74    19.39  2 -9.85e-08      0.00 7.057e-01 2.879e-01 1.404e-03 7.209e-04 2.490e-03 -1.000 6.437e-03 -3.697 1.896 -0.221 -1.967 -3.049 -4.092 -5.376 -6.290 -6.512
0.0055325 -0.44000 9.30000 1.5808781385 2.5451571986    1.406  3.511  3.5439  0.202    8  0.555  0.766   116.71    64.44    41.49    32.56    26.61  2  -1.7e-07      0.00 7.056e-01 2.880e-01 1.432e-03 7.208e-04 2.491e-03 -1.000 6.466e-03 -4.008 1.959 -0.100 -1.849 -3.055 -4.320 -5.725 -6.667 -6.912
0.0055325 -0.44000 9.30000 1.5808860064 2.5451577730    1.400  3.594  3.5346  0.081    8  0.556  0.781   149.46    80.21    51.13    40.27    32.93  1 -2.45e-07      0.00 7.054e-01 2.881e-01 1.459e-03 7.207e-04 2.493e-03 -1.000 6.496e-03 -4.215 1.987 0.026 -1.697 -3.012 -4.449 -5.960 -6.917 -7.179
0.0055325 -0.44000 9.30000 1.5808951855 2.5451584431    1.392  3.637  3.5297  0.015    8  0.557  0.794   170.66    90.18    57.18    45.12    36.90  1 -2.99e-07      0.00 7.052e-01 2.882e-01 1.485e-03 7.205e-04 2.494e-03 -1.000 6.525e-03 -4.324 2.002 0.112 -1.591 -2.973 -4.509 -6.084 -7.049 -7.319
0.0055325 -0.44000 9.30000 1.5809055567 2.5451592003    1.384  3.657  3.5274 -0.016    8  0.558  0.804   181.78    95.32    60.28    47.61    38.95  1 -3.31e-07      0.00 7.051e-01 2.884e-01 1.506e-03 7.203e-04 2.496e-03 -1.000 6.548e-03 -4.373 2.009 0.168 -1.520 -2.943 -4.525 -6.141 -7.109 -7.383
0.0055325 -0.44000 9.30000 1.5809172392 2.5451600531    1.375  3.668  3.5261 -0.035    8  0.559  0.811   188.60    98.42    62.14    49.12    40.18  1 -3.53e-07      0.00 7.049e-01 2.886e-01 1.519e-03 7.202e-04 2.498e-03 -1.000 6.564e-03 -4.400 2.015 0.201 -1.479 -2.925 -4.534 -6.172 -7.141 -7.418
0.0055325 -0.44000 9.30000 1.5809175968 2.5451600792    1.375  3.575  3.5362  0.098    8  0.559  1.032   143.77    77.40    49.40    38.91    31.81  1 -9.79e-08      0.00 7.031e-01 2.899e-01 1.942e-03 7.182e-04 2.510e-03  6.850 7.013e-03 -4.168 1.991 -0.545 -2.489 -3.529 -4.394 -5.827 -6.762 -7.046
0.0055325 -0.44000 9.30000 1.5809185505 2.5451601489    1.374  3.440  3.5509  0.291    8  0.559  1.038    96.82    54.54    35.36    27.71    22.63  1 -2.44e-08      0.00 7.030e-01 2.900e-01 1.954e-03 7.182e-04 2.510e-03  6.927 7.026e-03 -3.830 1.810 -0.549 -2.373 -3.332 -4.138 -5.486 -6.371 -6.629
0.0055325 -0.44000 9.30000 1.5809204578 2.5451602881    1.372  3.220  3.5751  0.608    8  0.560  1.048    50.72    30.77    20.47    15.91    12.97  2 -2.54e-09      0.00 7.029e-01 2.900e-01 1.974e-03 7.181e-04 2.511e-03  7.035 7.047e-03 -3.279 1.480 -0.502 -2.150 -2.996 -3.710 -4.918 -5.723 -5.941
0.0055325 -0.44000 9.30000 1.5809231997 2.5451604883    1.369  3.224  3.5744  0.599    8  0.560  1.063    51.56    31.22    20.75    16.13    13.16  2 -2.69e-09      0.00 7.028e-01 2.901e-01 2.003e-03 7.180e-04 2.511e-03  7.149 7.076e-03 -3.291 1.433 -0.513 -2.157 -3.004 -3.720 -4.930 -5.734 -5.956
0.0055325 -0.44000 9.30000 1.5809268951 2.5451607580    1.366  3.306  3.5647  0.478    8  0.560  1.081    66.05    38.87    25.58    19.95    16.28  2 -6.31e-09      0.00 7.027e-01 2.902e-01 2.037e-03 7.179e-04 2.512e-03  7.257 7.112e-03 -3.496 1.475 -0.554 -2.250 -3.135 -3.883 -5.142 -5.973 -6.214
0.0055325 -0.44000 9.30000 1.5809314251 2.5451610887    1.361  3.438  3.5489  0.282    8  0.561  1.100    98.57    55.38    35.87    28.13    22.98  1 -2.49e-08      0.00 7.026e-01 2.903e-01 2.074e-03 7.178e-04 2.513e-03  7.351 7.152e-03 -3.825 1.647 -0.553 -2.360 -3.324 -4.134 -5.477 -6.358 -6.630
0.0055325 -0.44000 9.30000 1.5809370279 2.5451614977    1.356  3.557  3.5339  0.101    8  0.561  1.120   142.30    76.62    48.91    38.54    31.50  1  -8.6e-08      0.00 7.024e-01 2.904e-01 2.111e-03 7.176e-04 2.514e-03  7.427 7.191e-03 -4.121 1.805 -0.529 -2.441 -3.484 -4.353 -5.775 -6.704 -7.006
0.0055325 -0.44000 9.30000 1.5809435844 2.5451619764    1.350  3.635  3.5230 -0.023    8  0.562  1.136   183.27    95.80    60.53    47.86    39.14  1 -1.98e-07      0.00 7.023e-01 2.905e-01 2.143e-03 7.175e-04 2.515e-03  7.484 7.225e-03 -4.318 1.923 -0.491 -2.475 -3.576 -4.490 -5.969 -6.934 -7.258
0.0055325 -0.44000 9.30000 1.5809512138 2.5451625333    1.343  3.676  3.5162 -0.093    8  0.563  1.147   211.35   108.62    68.24    54.06    44.23  1 -3.09e-07      0.00 7.022e-01 2.905e-01 2.164e-03 7.174e-04 2.515e-03  7.518 7.247e-03 -4.420 1.980 -0.467 -2.484 -3.615 -4.557 -6.071 -7.055 -7.393
0.0055325 -0.44000 9.30000 1.5809597969 2.5451631599    1.335  3.694  3.5120 -0.130    8  0.564  1.149   227.89   116.03    72.66    57.64    47.16  1 -3.83e-07      0.00 7.022e-01 2.906e-01 2.169e-03 7.174e-04 2.516e-03  7.524 7.252e-03 -4.464 2.030 -0.433 -2.470 -3.621 -4.581 -6.116 -7.112 -7.458
0.0055325 -0.44000 9.30000 1.5809694529 2.5451638647    1.326  3.703  3.5087 -0.155    8  0.565  1.138   236.37   121.21    75.75    60.14    49.21  1 -4.34e-07      0.00 7.022e-01 2.906e-01 2.148e-03 7.174e-04 2.516e-03  7.491 7.231e-03 -4.487 2.077 -0.397 -2.449 -3.614 -4.588 -6.139 -7.144 -7.496
0.0055325 -0.44000 9.30000 1.5809698105 2.5451638908    1.325  3.623  3.5195 -0.033    8  0.565  1.558   186.41    97.09    61.29    48.50    39.66  1 -1.89e-07      0.00 6.992e-01 2.928e-01 2.961e-03 7.143e-04 2.534e-03  8.102 8.088e-03 -4.288 2.025 -0.395 -2.395 -3.511 -4.440 -5.937 -6.914 -7.245
0.0055325 -0.44000 9.30000 1.5809707642 2.5451639605    1.324  3.490  3.5373  0.171    8  0.565  1.556   122.80    67.15    43.09    33.92    27.71  1 -4.76e-08      0.00 6.992e-01 2.927e-01 2.957e-03 7.143e-04 2.534e-03  8.100 8.085e-03 -3.955 1.837 -0.448 -2.329 -3.351 -4.204 -5.607 -6.527 -6.821
0.0055325 -0.44000 9.30000 1.5809725523 2.5451640910    1.321  3.271  3.5668  0.507    8  0.566  1.553    61.69    36.56    24.11    18.81    15.35  2  -4.9e-09      0.00 6.992e-01 2.927e-01 2.951e-03 7.143e-04 2.533e-03  8.098 8.078e-03 -3.407 1.467 -0.512 -2.190 -3.065 -3.805 -5.051 -5.874 -6.113
0.0055325 -0.44000 9.30000 1.5809752941 2.5451642911    1.316  3.276  3.5657  0.497    8  0.566  1.549    62.97    37.23    24.53    19.14    15.62  2 -5.21e-09      0.00 6.992e-01 2.927e-01 2.943e-03 7.144e-04 2.533e-03  8.094 8.070e-03 -3.419 1.487 -0.505 -2.189 -3.068 -3.812 -5.063 -5.890 -6.130
0.0055325 -0.44000 9.30000 1.5809788704 2.5451645522    1.310  3.356  3.5540  0.368    8  0.566  1.544    81.91    46.94    30.61    23.97    19.57  2 -1.22e-08      0.00 6.993e-01 2.927e-01 2.933e-03 7.144e-04 2.533e-03  8.091 8.060e-03 -3.619 1.663 -0.466 -2.230 -3.166 -3.954 -5.269 -6.134 -6.396
0.0055325 -0.44000 9.30000 1.5809834003 2.5451648828    1.303  3.483  3.5352  0.163    8  0.567  1.539   124.44    67.87    43.52    34.28    28.00  1 -4.71e-08      0.00 6.993e-01 2.926e-01 2.924e-03 7.144e-04 2.533e-03  8.087 8.050e-03 -3.937 1.901 -0.392 -2.283 -3.314 -4.176 -5.588 -6.516 -6.813
0.0055325 -0.44000 9.30000 1.5809888840 2.5451652831    1.294  3.597  3.5176 -0.025    8  0.568  1.535   182.51    95.09    60.04    47.54    38.87  1 -1.59e-07      0.00 6.993e-01 2.926e-01 2.916e-03 7.145e-04 2.532e-03  8.083 8.042e-03 -4.222 2.115 -0.300 -2.307 -3.431 -4.367 -5.871 -6.855 -7.188
0.0055325 -0.44000 9.30000 1.5809953213 2.5451657530    1.283  3.672  3.5047 -0.155    8  0.568  1.533   233.30   120.13    75.05    59.65    48.79  1 -3.62e-07      0.00 6.994e-01 2.926e-01 2.912e-03 7.145e-04 2.532e-03  8.081 8.037e-03 -4.411 2.236 -0.240 -2.312 -3.495 -4.487 -6.059 -7.077 -7.440
0.0055325 -0.44000 9.30000 1.5810027122 2.5451662925    1.271  3.711  3.4964 -0.231    8  0.569  1.534   260.47   137.57    85.40    68.04    55.67  0 -5.68e-07      0.01 6.994e-01 2.926e-01 2.913e-03 7.145e-04 2.532e-03  8.082 8.038e-03 -4.508 2.357 -0.164 -2.283 -3.509 -4.541 -6.156 -7.195 -7.577
0.0055325 -0.44000 9.30000 1.5810111761 2.5451669103    1.258  3.728  3.4907 -0.276    8  0.570  1.539   277.31   148.72    91.98    73.39    60.05  0 -7.13e-07      0.02 6.993e-01 2.927e-01 2.923e-03 7.145e-04 2.533e-03  8.086 8.049e-03 -4.551 2.477 -0.076 -2.234 -3.492 -4.552 -6.199 -7.251 -7.648
0.0055325 -0.44000 9.30000 1.5810205936 2.5451675977    1.243  3.737  3.4857 -0.310    8  0.572  1.550   290.67   157.76    97.28    77.72    63.60  0 -8.27e-07      0.02 6.992e-01 2.927e-01 2.945e-03 7.144e-04 2.534e-03  8.095 8.072e-03 -4.574 2.596 0.015 -2.175 -3.461 -4.547 -6.219 -7.280 -7.689
0.0055325 -0.44000 9.30000 1.5810208321 2.5451676151    1.242  3.671  3.4959 -0.203    8  0.572  1.882   247.50   129.89    80.80    64.37    52.65  0 -4.11e-07      0.03 6.969e-01 2.943e-01 3.593e-03 7.119e-04 2.545e-03  8.304 8.756e-03 -4.407 2.507 -0.015 -2.139 -3.372 -4.409 -6.036 -7.086 -7.482
0.0055325 -0.44000 9.30000 1.5810217857 2.5451676847    1.241  3.540  3.5159  0.008    8  0.572  1.884   169.54    88.76    56.17    44.50    36.36  1 -1.04e-07      0.00 6.969e-01 2.943e-01 3.595e-03 7.119e-04 2.545e-03  8.305 8.759e-03 -4.079 2.280 -0.121 -2.136 -3.266 -4.210 -5.723 -6.715 -7.054
0.0055325 -0.44000 9.30000 1.5810234547 2.5451678066    1.239  3.322  3.5492  0.358    8  0.572  1.886    82.42    47.07    30.65    24.06    19.63  1 -1.07e-08      0.00 6.969e-01 2.943e-01 3.600e-03 7.119e-04 2.545e-03  8.306 8.764e-03 -3.535 1.856 -0.298 -2.084 -3.040 -3.845 -5.183 -6.066 -6.336
0.0055325 -0.44000 9.30000 1.5810259581 2.5451679893    1.236  3.327  3.5481  0.348    8  0.572  1.890    84.18    47.95    31.19    24.49    19.98  1 -1.13e-08      0.00 6.969e-01 2.944e-01 3.608e-03 7.119e-04 2.545e-03  8.308 8.772e-03 -3.547 1.875 -0.287 -2.080 -3.042 -3.850 -5.195 -6.082 -6.354
0.0055325 -0.44000 9.30000 1.5810291767 2.5451682242    1.232  3.405  3.5352  0.217    8  0.573  1.895   110.12    60.70    39.07    30.79    25.13  1 -2.61e-08      0.00 6.968e-01 2.944e-01 3.618e-03 7.119e-04 2.545e-03  8.310 8.783e-03 -3.742 2.041 -0.218 -2.095 -3.121 -3.980 -5.390 -6.321 -6.617
0.0055325 -0.44000 9.30000 1.5810333490 2.5451685288    1.227  3.527  3.5151  0.012    8  0.573  1.902   167.70    87.81    55.58    44.05    35.99  1  -9.6e-08      0.00 6.968e-01 2.944e-01 3.632e-03 7.118e-04 2.545e-03  8.314 8.797e-03 -4.048 2.321 -0.078 -2.094 -3.228 -4.174 -5.691 -6.686 -7.026
0.0055325 -0.44000 9.30000 1.5810382366 2.5451688855    1.220  3.636  3.4964 -0.174    8  0.574  1.911   235.46   122.72    76.51    60.94    49.83  1 -3.09e-07      0.02 6.967e-01 2.944e-01 3.649e-03 7.118e-04 2.545e-03  8.318 8.816e-03 -4.321 2.536 0.035 -2.080 -3.306 -4.338 -5.956 -7.002 -7.391
